,,Bloomberg Ticker,N/A (index product),CRCL US,MU US,IVV US,EXOD US,TSLA US,NVDA US,SPY US,CRCL US,QQQ US,NVDA US,MRVL US,SPY US,HIMS US,SPCX US,QQQ US,MSTR US,GOOGL US,TSLA US,GOOGL US,FGRS US,FORD US,,,INTC US,PDD US,CURR US,ASML US,TSM US,SOFI US,MSTR US,AAPL US,ITOT US,MSFT US,EFA US,ARM US,SPCX US,IEMG US,TSM US,AMD US,IWF US,ORCL US,SOXX US,EEM US,SNDK US,TQQQ US,COIN US,META US,AVGO US,AMZN US,N/A,,,CRCL US,MU US,IVV US,EXOD US,TSLA US,NVDA US,SPY US,CRCL US,QQQ US,NVDA US,MRVL US,SPY US,HIMS US,SPCX US,QQQ US,MSTR US,GOOGL US,TSLA US,GOOGL US,FGRS US,FORD US,0,0,INTC US,PDD US,CURR US,ASML US,TSM US,SOFI US,MSTR US,AAPL US,ITOT US,MSFT US,EFA US,ARM US,SPCX US,IEMG US,TSM US,AMD US,IWF US,ORCL US,SOXX US,EEM US,SNDK US,TQQQ US,COIN US,META US,AVGO US,AMZN US
Timestamp,Date,Measure,Strategy PP Variable xStock,Circle Internet Group (Ondo Tokenized),Micron Technology (Ondo Tokenized),iShares Core S&P 500 ETF (Ondo Tokenized),Exodus Movement,Tesla xStock,NVIDIA (Ondo Tokenized),SPDR S&P 500 ETF (Ondo Tokenized),Circle xStock,Invesco QQQ (Ondo Tokenized),NVIDIA xStock,Marvell Technology (Ondo Tokenized),SP500 xStock,Hims & Hers Health (Ondo Tokenized),SpaceX xStock,Nasdaq xStock,MicroStrategy xStock,Alphabet Class A (Ondo Tokenized),Tesla (Ondo Tokenized),Alphabet xStock,FGRS,Forward Industries Inc.,WisdomTree 500 Digital Fund,iShares Core MSCI EAFE ETF (Ondo Tokenized),Intel (Ondo Tokenized),PDD Holdings (Ondo Tokenized),CURRENC Group Inc.,ASML xStock,TSMC xStock,SoFi Technologies (Ondo Tokenized),MicroStrategy (Ondo Tokenized),Apple (Ondo Tokenized),iShares Core S&P Total US Stock Market ETF (Ondo Tokenized),Microsoft (Ondo Tokenized),iShares MSCI EAFE ETF (Ondo Tokenized),Arm Holdings plc (Ondo Tokenized),SpaceX (Ondo Tokenized),iShares Core MSCI Emerging Markets ETF (Ondo Tokenized),Taiwan Semiconductor Manufacturing (Ondo Tokenized),AMD (Ondo Tokenized),iShares Russell 1000 Growth ETF (Ondo Tokenized),Oracle (Ondo Tokenized),iShares Semiconductor ETF (Ondo Tokenized),iShares MSCI Emerging Markets ETF (Ondo Tokenized),SanDisk (Ondo Tokenized),ProShares UltraPro QQQ (Ondo Tokenized),Coinbase (Ondo Tokenized),Meta Platforms (Ondo Tokenized),Broadcom (Ondo Tokenized),Amazon (Ondo Tokenized),All Others (483 Items),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76118E+12,23-10-2025,Bridged Token Value (Dollar),,1800651.815,1511269.876,21074701.88,215640000,30051939.39,3002808.641,24711963.97,8414636.714,18518628.06,13664024.57,1255673.35,9552071.613,289373.0339,,5302411.912,8904680.794,2099482.403,4428246.246,4565702.36,,17.81,16003238.96,14588031.37,2027834.973,,,0,0,,439201.0724,2694700.511,10161576.83,2502190.131,9889205.304,927827.4585,,7818052.126,1152768.012,1909789.874,8990003.888,757428.9105,,5603614.791,,,392548.2952,1824003.813,1108293.662,1565486.664,174674733.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76126E+12,24-10-2025,Bridged Token Value (Dollar),,1784676.097,1607451.478,21244101.88,228488550,30151014.77,3071656.038,24911238.08,8931247.831,18707154.7,13946276.56,1292440.605,9727979.319,291570.4927,,5358374.464,9631639.867,2143055.071,4310700.425,4619500.921,,16.67,16132432.75,14564128.73,1892933.576,,,0,0,,445962.3336,2730721.412,10220608.68,2508615.134,9884349.459,944655.4386,,7845024.839,1161842.28,2058306.34,9039573.504,756128.0708,,5639321.767,,,428425.1511,1832458.374,1127139.733,1591582.195,176698961.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76135E+12,25-10-2025,Bridged Token Value (Dollar),,1784676.097,1607451.478,21244101.88,228488550,29154815.68,3071656.038,24911238.08,9737615.9,18707154.7,14241414.79,1292440.605,9806591.22,291570.4927,,5412390.817,9762036.668,2143055.071,4310700.425,4732529.454,,16.67,16132432.75,14564128.73,1892933.576,,,0,0,,445962.3336,2730721.412,10220608.68,2508615.134,9884349.459,944655.4386,,7845024.839,1161842.28,2058306.34,9039573.504,756128.0708,,5639321.767,,,428425.1511,1832458.374,1127139.733,1591582.195,177348468.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76144E+12,26-10-2025,Bridged Token Value (Dollar),,1784676.097,1607451.478,21244101.88,228488550,29154815.49,3071656.038,24911238.08,9737615.9,18707154.7,14241413.66,1292440.605,9806591.094,291570.4927,,5412390.817,9762036.668,2143055.071,4310700.425,4732528.725,,16.67,16132432.75,14564128.73,1892933.576,,,0,0,,445962.3336,2730721.412,10220608.68,2508615.134,9884349.459,944655.4386,,7845024.839,1161842.28,2058306.34,9039573.504,756128.0708,,5639321.767,,,428425.1511,1832458.374,1127139.733,1591582.195,177801883.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76152E+12,27-10-2025,Bridged Token Value (Dollar),,1920921.746,1613354.643,21492274.45,233789700,29640446.69,3157366.118,25219305.9,9614679.421,19130525.66,14363423.53,1356922.936,9838484.671,287799.0682,,6354678.867,9407907.848,2199488.085,4555253.427,4828888.515,,16.97,16334389.87,14611554.32,1912595.542,,,0,0,,469714.2602,2788153.111,10345605.5,2579201.601,9967296.173,995362.7496,,7938507.187,1178797.984,2138210.391,9225072.025,750864.3676,,5716759.222,,,478930.2802,1868785.299,1154700.159,1596143.096,179183837.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76161E+12,28-10-2025,Bridged Token Value (Dollar),,1834132.135,1647206.862,21543581.12,224714850,31119269.18,3343287.763,25281820.71,9812060.108,19282910.42,15159069.76,1350531.646,10185426.63,281432.5105,,6463802.572,9462523.089,2172011.96,4573357.536,5137645.088,,15.84,16371959.1,14688196.99,2040767.126,,,0,0,,459777.7665,2760327.982,10358072.33,2634220.645,9974837.12,961959.7189,,7856378.737,1184112.83,2178925.444,9308362.881,751084.1715,,5687948.849,,,476637.7331,1874532.265,1181005.785,1607178.668,179227224.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7617E+12,29-10-2025,Bridged Token Value (Dollar),,1816778.218,1671629.717,21527552.45,221659950,31712591.68,3486106.663,25330472.57,9452223.431,19316154.71,17196526.24,1365470.898,10456642.35,277034.9466,,9888370.822,9245391.976,2398212.883,4579454.725,5463989.848,,14.4,16376382.7,14714204.79,1984265.845,,,0,0,,434199.8504,2789209.736,10316829.39,2502744.91,9826787.612,944930.1916,,7887328.195,1188136.382,2216717.254,9315401.363,730405.881,,5749517.779,,,460029.2646,1762484.408,1256160.054,1621334.217,177779285.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76178E+12,30-10-2025,Bridged Token Value (Dollar),,1828566.023,1678361.374,21456934.44,213214050,31775137.89,3723860.521,25300166.1,8868745.433,19250409.24,17804165.92,1398882.829,10583431.58,267388.9748,,9897329.676,9707238.268,2348286.517,4409937.733,5897917.623,,14.36,16202522.04,14582958.93,2005355.438,,,0,0,,425601.6647,2881650.748,10303308.15,2527163.95,9792812.38,930854.5917,,7734148.681,1189568.888,2261066.347,9311687.994,701404.1954,,5664053.99,,,471742.6351,1769198.602,1238673.581,1791727.779,179795367.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76187E+12,31-10-2025,Bridged Token Value (Dollar),,1925231.787,1642325.84,21384874.15,220042650,30158415.05,3626846.742,25191507.24,8483322.017,19178972.42,17087599.18,1427781.072,14452664.77,275918.065,,9767051.106,8761072.742,2328688.387,4525939.76,5983927.272,,14.39,16258633.2,14545781.18,1976348.842,,,0,0,,410959.9461,2803201.951,10290974.48,2487729.857,9836404.234,940471.7128,,7869016.475,1170678.58,2196803.116,9213345.507,706219.9879,,5697126.301,,,552726.8542,1743290.818,1218609.897,1731615.16,177636284.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76196E+12,01-11-2025,Bridged Token Value (Dollar),,1925231.787,1642325.84,21384874.15,220042650,31286356.18,3626846.742,25191507.24,8778520.308,19178972.42,17053907.44,1427781.072,14500070.22,275918.065,,9814166.343,9275235.54,2328688.387,4525939.76,5977758.994,,14.39,16258633.2,14545781.18,1976348.842,,,0,0,,410959.9461,2803201.951,10290974.48,2487729.857,9836404.234,940471.7128,,7869016.475,1170678.58,2196803.116,9213345.507,706219.9879,,5697126.301,,,552726.8542,1743290.818,1218609.897,1731615.16,178432257.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76204E+12,02-11-2025,Bridged Token Value (Dollar),,1925231.787,1642325.84,21384874.15,220042650,31286356.17,3626846.742,25191507.24,8778520.263,19178972.42,17053907.04,1427781.072,14500069.69,275918.065,,9814166.343,9275235.54,2328688.387,4525939.76,5977758.821,,14.39,16258633.2,14545781.18,1976348.842,,,0,0,,410959.9461,2803201.951,10290974.48,2487729.857,9836404.234,940471.7128,,7869016.475,1170678.58,2196803.116,9213345.507,706219.9879,,5697126.301,,,552726.8542,1743290.818,1218609.897,1731615.16,178167304.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76213E+12,03-11-2025,Bridged Token Value (Dollar),,1888418.027,1739247.784,21396534.77,226332150,31920819.09,3727087.169,25219397.89,9009167.019,19262693.4,17428038.73,1378233.553,11561943.43,281432.0133,,9915553.17,9385801.795,2343029.043,5009958.174,6035609.624,,13.98,16285512.85,14545010.66,1951746.469,,,0,0,,388151.3298,2787775.742,10291393.8,2490532.209,9866097.495,932557.1943,,7903405.8,1192698.061,2226909.797,9261222.398,741913.4402,,5664370.281,,,528350.9039,1834104.417,1174307.624,1780983.96,173145113.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76221E+12,04-11-2025,Bridged Token Value (Dollar),,1843794.573,1628273.728,21143612.52,207823050,33728023.5,3618815.462,24919577.11,8786719.958,18926190.03,17959198.95,1320191.492,11221983.98,257786.9408,,9962997.516,10192480.57,2276943.375,4816637.3,6028322.222,,10.44,16092093.23,14399716.12,1649462.183,,,0,0,,391857.3428,2802885.174,10265402.36,2498854.671,9772730.671,884658.01,,7756075.696,1173113.186,1939394.567,9082432.465,710621.9914,,5582137.612,,,491737.6682,1809495.557,1131160.631,1752124.094,171443722.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7623E+12,05-11-2025,Bridged Token Value (Dollar),,1896113.076,1852900.662,21276355.84,208811400,31599537.57,3711448.307,25090934.87,8329161.456,20342245.98,17516259.02,1425969.928,10571369.88,266422.8421,,9797819.134,8897480.202,2536618.353,5095140.345,5872255.114,,10.69,16146425.84,14496143.04,1732041.2,,,0,0,,389946.3535,2799973.826,10208062.83,2483329.996,9816601.94,920655.9493,,7931722.373,1178215.201,2018766.782,9133045.574,717563.6667,,5619467.352,,,510015.87,1871439.041,1175354.057,1878573.048,171088108.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76239E+12,06-11-2025,Bridged Token Value (Dollar),,1930965.829,1907701.298,21064231.3,192728250,33504326.06,3695563.759,24919177.41,9040110.654,20903271.75,17426077.77,1430400.893,10767621.83,248108.499,,9861582.091,9055562.386,3278849.14,4978635.725,6015474.943,,9.67,15965227.04,14449601.28,1724460.043,,,0,0,,361407.6218,2813189.932,10136932.4,2440091.762,9763896.208,876950.6734,,7787731.233,1309495.729,1889851.873,8969747.76,700841.6103,,5588810.87,,,546550.4507,1830801.442,1162803.333,1868389.658,171049572.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76247E+12,07-11-2025,Bridged Token Value (Dollar),,2173469.161,1904416.897,21042958,194255700,33130264.17,3707350.695,24927855.43,8404215.498,20889806.18,17284172.8,1399450.009,10719608.89,248055.6387,,9677887.816,9036513.857,3246755.321,5031450.468,6024784.5,,10.37,15982595.83,14531060.79,1892422.736,,,0,0,,355188.6041,2805986.367,10141706.45,2452233.43,9787331.324,855034.3834,,7870201.12,1294252.285,1895054.231,8970519.653,694210.1882,,5579562.783,,,579719.6396,1818169.64,1146852.251,1874521.306,170242587.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76256E+12,08-11-2025,Bridged Token Value (Dollar),,2176255.929,1906802.72,21068696.36,194255700,31947297.83,3730476.816,24937648.45,8677165.39,20899467.37,17300512.28,1401630.903,10730161.44,248477.6558,,9647350.906,9216710.782,3250366.736,5023937.657,5899527.651,,10.37,15982595.83,14476018.95,1890960.717,,,0,0,,354439.8032,2806770.662,10141706.45,2452671.893,9788373.084,854777.9845,,7904107.942,1294668.578,1894162.92,8964660.904,694672.7827,,5579562.783,,,578600.2366,1818343.221,1147077.192,1872276.746,170722302.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76265E+12,09-11-2025,Bridged Token Value (Dollar),,2176255.929,1906802.72,21068696.36,194255700,31947297.81,3730476.816,24937648.45,8677165.39,20899467.37,17300511.93,1401630.903,10730161.27,248477.6558,,9647350.905,9216710.782,3250366.736,5023937.657,5899527.555,,10.37,15982595.83,14476018.95,1890960.717,,,0,0,,354439.8032,2806770.662,10141706.45,2452671.893,9788373.084,854777.9845,,7904107.942,1294668.578,1894162.92,8964660.904,694672.7827,,5579562.783,,,578600.2366,1818343.221,1147077.192,1872276.746,170647515.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76273E+12,10-11-2025,Bridged Token Value (Dollar),,2170578.87,2059635.746,21380653.98,196412100,32289635.56,3933099.045,25298680.03,8905955.262,21294134.13,17300511.77,1427245.47,10695524.36,247421.1701,,9692849.15,9420404.588,3370883.4,5171193.479,6168212.028,,10.94,16235381.86,14568197.33,1931510.348,,,0,0,,347581.9904,2834048.261,10269157.42,2497307.064,9927916.722,868720.1664,,7922010.581,1341135.73,1965133.233,9142238.55,703794.2298,,5667700.59,,,596454.723,1876247.921,1174434.959,1910266.1,171371142.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76282E+12,11-11-2025,Bridged Token Value (Dollar),,2185400.583,1948775.103,21406527.69,191290650,33539653.54,3827351.004,25338430.95,9222211.89,21252135.8,18270941.01,1375065.189,10760306.03,240545.8047,,9959133.657,9406117.629,3231108.773,5090438.259,6523015.235,,9.75,16265441.47,14520709.1,1897996.388,,,0,0,,335294.0979,2892506.787,10302347.09,2512840.856,9997089.213,832720.2343,,7927709.24,1332023.173,1954628.7,9121322.74,691882.3648,,5688403.401,,,612091.4368,1857373.069,1155489.508,1909467.289,172615163.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76291E+12,12-11-2025,Bridged Token Value (Dollar),,2429767.477,1964085.278,21369927.29,178891350,33568057.59,3768992.984,25295278,9409099.499,21164174.8,17817438.05,1359094.864,10774947.9,233779.4117,,10227874.93,9109617.019,3177408.341,4912843.838,6787364.497,,50492.04,16267514.21,14573664.02,1876314.134,,,0,0,,325138.1448,2868510.497,10298669.46,2515221.47,10030529.52,825719.9313,,7948125.532,1319239.227,1990038.68,9082726.708,659502.9093,,5658301.59,,,706986.5006,1806238.343,1158912.777,1868006.613,171441539.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76299E+12,13-11-2025,Bridged Token Value (Dollar),,2856201.808,1901915.506,21089519.36,163077750,34806295.99,3704047.465,24938104.49,10485359.99,21363524.71,18303379.41,1336973.046,10780942.55,218636.0759,,10332055.87,8844223.378,3150726.494,4736279.491,6818015.443,,144817.81,15991478.98,14676988.43,1799754.186,,,0,0,,306596.1507,2872268.794,10511358.1,2489140.614,9964378.134,784115.5416,,7879341.199,1295252.064,1943581.03,8914623.965,635033.039,,5607943.713,,,681407.1229,1805346.976,1115771.982,1836555.656,169834778.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76308E+12,14-11-2025,Bridged Token Value (Dollar),,3072872.808,1997420.531,21085209.51,155440500,33461011.57,3820270.394,24950838.43,11554343.79,21964990.21,17836348.47,1327867.186,10659662.68,225634.5479,,10131100.01,8627173.006,3237525.583,4812036.593,6717872.82,,147899.04,15989035.07,15043118.51,1770473.218,,,0,0,,292564.9119,2869516.697,10811478.1,2519992.548,10021091.62,783258.357,,8057994.787,1307193.981,1905545.089,8941949.283,640613.798,,5643497.297,,,585554.8116,1835336.24,1126683.707,1816444.146,167972898.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76316E+12,15-11-2025,Bridged Token Value (Dollar),,3080564.617,2006996.586,21092951.48,155440500,33679438.78,3824422.24,24966381.49,11491197.55,21989810.09,18152291.09,1330354.545,10667895.76,226302.3648,,10152275.51,8284458.639,3262199.01,4821427.614,6687854.73,,147899.04,15989035.07,15005966.67,1773638.758,,,0,0,,293892.9591,2870195.397,10811478.1,2521790.219,9956503.265,783428.1597,,8057994.787,1309803.613,1913569.02,8958348.775,642577.6946,,5610317.029,,,590045.9752,1835358.812,1127558.15,1817063.525,167800999.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76325E+12,16-11-2025,Bridged Token Value (Dollar),,3080564.617,2006996.586,21092951.48,155440500,33679438.77,3824422.24,24966381.49,11491197.55,21989810.09,18152291.07,1330354.545,10667895.76,226302.3648,,10152275.51,8284458.639,3262199.01,4821427.614,6687854.494,,147899.04,15989035.07,15005966.67,1773638.758,,,0,0,,293892.9591,2870195.397,10811478.1,2521790.219,9956503.265,783428.1597,,8057994.787,1309803.613,1913569.02,8958348.775,642577.6946,,5610317.029,,,590045.9752,1835358.812,1127558.15,1817063.525,167522948.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76334E+12,17-11-2025,Bridged Token Value (Dollar),,3134110.653,1940349.388,20894958.77,143670150,34071568.85,3702452.171,24708911.58,12825653.26,21750183.65,18508383.62,1281052.108,10709923.19,215327.1431,,10161864.59,8865547.611,5571493.266,4652621.014,6757710.035,,137845.35,15844638.12,14968908.19,1697579.15,,,0,0,,287820.0116,2849163.004,10044607.86,2508037.425,9808676.556,786907.9158,,7978633.681,1292795.924,1855743.031,8856370.758,614493.4947,,5546529.438,,,522467.4625,1844189.48,1130154.705,1788824.977,168125499.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76342E+12,18-11-2025,Bridged Token Value (Dollar),,3354758.053,1828554.115,20713423.88,140615250,35107605.07,3620669.748,24509190.67,12538463.77,21995848.89,17740063.74,1199159.998,10610143.5,219509.1312,,10107199.55,9487154.853,5703341.887,4584072.092,7385775.002,,138141.639,15718472.11,14577265.55,1672757.068,,,0,0,,283861.1193,2847131.715,9930757.89,2430555.323,9622007.951,759486.1086,,8132573.875,1266257.716,1777869.16,8759680.961,616148.9379,,5524547.8,,,480883.6894,1849240.125,1115026.159,1751560.572,165642871.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76351E+12,19-11-2025,Bridged Token Value (Dollar),,3608215.185,1850321.104,20992507.97,130102800,35193366.07,3746549.162,24821818.9,13910604.6,21075207.51,17774213.42,1287712.811,10759353.49,219456.0684,,10103990.89,10124480.6,4782809.084,4709462.104,8400640.813,,135546.593,15787214.77,14677586.22,1753895.688,,,0,0,,271947.3785,2832138.965,10062330.08,2448715.313,9645621.127,791505.1084,,7891055.448,1204039.507,1808735.256,9015948.238,652759.9839,,5533227.927,,,483646.3442,2963988.092,1201766.272,2847718.629,165538521.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7636E+12,20-11-2025,Bridged Token Value (Dollar),,3596282.492,1580065.089,20479508.2,127497150,35937574.92,3533756.73,24225656.96,14449451.35,19849740.21,17935148.67,1173591.025,10674333,202875.1189,,10191007.16,9752649.189,4057774.18,4602978.529,9403056.788,,130827.684,15546503.21,14601383.62,1641136.199,,,0,0,,251426.4652,2808452.663,9824094.114,2379061.778,9579229.168,739325.7323,,7876482.243,1137018.302,1611104.356,8634369.396,588277.402,,5442915.975,,,437092.0382,3001761.751,1143446.692,2927653.995,161978227.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76368E+12,21-11-2025,Bridged Token Value (Dollar),,3927862.201,1474243.167,20681691.75,131630250,35650521.74,3545317.401,24593619.24,13803383.83,20178552.9,17222847.09,1189689.349,10513672.23,210879.3887,,9809955.838,10066402.27,4435670.133,4623919.597,9524698.096,,132943.057,15689541.25,14621936.88,1673808.178,,,0,0,,251151.7608,2800923.191,9925638.506,2359712.478,9659562.372,734932.8433,,7833553.049,1135195.465,1635396.004,8700612.414,556900.8641,,5444891.231,,,447605.9985,3022799.526,1130645.754,3012072.519,161925473.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76377E+12,22-11-2025,Bridged Token Value (Dollar),,3935012.12,1474826.448,20697448.33,131630250,35301931.02,3541361.547,24619674.21,14725612.29,20204929.76,17055039.8,1189082.435,10628389.83,211290.0834,,9903606.853,9689615.463,4447724.219,4622417.314,9860670.318,,132943.057,15689541.25,14594058.37,1677895.183,,,0,0,,251338.752,2803672.502,9925638.506,2363407.58,9669265.703,736125.5845,,7822445.042,1136572.967,1636636.304,8700612.414,558810.0459,,5444891.231,,,448281.4844,3026493.39,1130634.714,3013173.622,162331200.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76386E+12,23-11-2025,Bridged Token Value (Dollar),,3935012.12,1474826.448,20697448.33,131630250,35301930.08,3541361.547,24619674.21,14725612.29,20204929.76,17055039.36,1189082.435,10628389.57,211290.0834,,9903606.853,9689615.463,4447724.219,4622417.314,9860670.31,,132943.057,15689541.25,14594058.37,1677895.183,,,0,0,,251338.752,2803672.502,9925638.506,2363407.58,9669265.703,736125.5845,,7822445.042,1136572.967,1636636.304,8700612.414,558810.0459,,5444891.231,,,448281.4844,3026493.39,1130634.714,3013173.622,162918924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76394E+12,24-11-2025,Bridged Token Value (Dollar),,4100641.233,1633415.486,20979980.83,136392300,34930304.4,3738597.642,24933440.66,15098246.63,19438912.32,17977538.77,1287701.107,10782638.54,231551.5966,,9954177.02,10046495.63,6834066.01,5018901.296,10129160.96,,138963.734,15944571.18,14671951.52,1727670.115,,,0,0,,373803.0179,2848292.766,10060856.55,2375646.131,9766515.853,751251.2437,,7840808.811,1174252.819,1704995.668,8886275.692,558976.0349,,5491289.519,,,478418.9787,3138880.418,1275243.08,3074944.268,163806477.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76403E+12,25-11-2025,Bridged Token Value (Dollar),,3924429.512,1599028.765,21174760.64,131630250,38196765.6,3899955.096,25151123.82,15810264.68,19794072.05,18594236.86,1270937.83,11001721.55,224875.8506,,10384536.3,10612357.29,7862978.46,5028275.187,11518239.47,,137173.803,16096814.33,14909343.08,1778338.539,,,0,0,,271187.0742,2860142.06,10176032.02,2401164.038,9771724.661,734006.0897,,7907784.586,1177986.782,1626090.014,8939749.14,552121.523,,5477647.288,,,505898.9573,3272438.71,1267556.235,3127862.647,166338074.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76412E+12,26-11-2025,Bridged Token Value (Dollar),,4972990.422,1654843.471,21323078.73,159843150,40547098.21,4225783.912,25350723.48,16062113.09,20043939.99,17352157.08,1349889.305,11080587.51,232970.3409,,10516944.3,10007495.59,7753987.375,5140109.531,12088150.73,,138963.734,16203905.69,14902313.48,1833595.566,,,0,0,,302549.1691,2887602.45,10238610.72,2416034.332,9894131.66,743619.6046,,7861164.306,1205733.568,1701824.001,9005113.674,564019.4008,,5525426.073,,,534580.4116,4265588.094,1321132.144,3123079.22,170081689.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7642E+12,27-11-2025,Bridged Token Value (Dollar),,5006773.515,1660500.933,21331422.92,159843150,41251263.49,4221405.329,25360567.89,16679421.7,20050990.82,17590257.4,1347950.244,11168052.44,233321.3198,,10629843.78,10222907.44,7751356.4,5144966.721,11957716.49,,138963.734,16203905.69,14902313.48,1835721.57,,,0,0,,302296.6332,2887591.229,10210179.61,2417496.737,9894131.66,742190.7608,,7861164.306,1205681.149,1705758.676,8962453.894,566040.4506,,5525426.073,,,535703.6745,4264392.706,1321575.457,3123405.878,171627216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76429E+12,28-11-2025,Bridged Token Value (Dollar),,6115550.473,1694532.652,21439965.79,148432200,41367462.05,4119850.616,25519745.6,18021988.52,20377810.14,17381195.65,1369637.062,10940467.2,241678.2266,,10644698.84,10181095.89,7518862.502,5357417.539,12211622.76,,144821.69,16294544.33,15001882.37,2043545.75,,,0,0,,289288.9799,2904230.269,10306875.36,2448746.521,9916294.931,757661.3092,,7909391.731,1208540.477,1734113.001,9046114.03,583661.9713,,5555522.102,,,565053.5266,4373745.747,1371666.699,3211836.447,172724341.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.76437E+12,29-11-2025,Bridged Token Value (Dollar),,6115550.473,1694532.652,21439965.79,148432200,41715601.12,4119850.616,25519745.6,19830637.97,20377810.14,17066850.5,1369637.062,11000185.02,241678.2266,,10730997.37,10270363.06,7518862.502,5357417.539,12220401.24,,144821.69,16294544.33,15001882.37,2043545.75,,,0,0,,289288.9799,2904230.269,10306875.36,2448746.521,9916294.931,757661.3092,,7909391.731,1208540.477,1734113.001,9046114.03,583661.9713,,5555522.102,,,565053.5266,4373745.747,1371666.699,3211836.447,173511925.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
